	comment	label	label_id
	برنج ایرانی و کیفیت غذا خوب بود. حجم غذا هم واقعا زیاد بود	HAPPY	0
	خیلی سریع رسید، تازه بود، ولی زیادی شیرین بود	HAPPY	0
	حجم غذا نسبتا زیاده و کیفیت خوبی هم داره.	HAPPY	0
	کیفیت ساندویج بد بود و طعم خوبی نداشت. سالاد کنار غذا فقط کاهو بود و‌نان روی کاهو واقعا بو میداد و غیرقابل خوردن بود. سیب زمینی که کنار غذا بود، خوب بود. در کل راضی نبودم	SAD	1
	چیدمان عالی، دورچین خوب، کیفیت غذا مناسب، فقط جوجه رو یکم بیشتر روی گریل بچرخونین که مغز پخت بشه …ممنون	HAPPY	0
	افتضاح‌ترین غذایی که میشد دید. واقعا بد بود. بینهایتتتتتت	SAD	1
	در تهیه کباب کوبیده سعی شده بود حتی‌المقدور آسیبی به گونه‌های جانوری کشور وارد نشه. کوبیده میشد گفت نیمه گیاهی بود.	HAPPY	0
	خیلی پر و پیمان بود طعم خردل و این سس سفید رنگتون هم خیلی خوب بود.	HAPPY	0
	مرغ آبپز بود و پوستش هم جدا نشده بود، کباب هم کیفیتش متوسط بود	SAD	1
	من یک بار پیتزا هیولا سفارش دادم که واقعا زیاد و خوشمزه بود ایندفعه پیتزا اسطوره سفارش دادم که محتویات داخلش خوب بود ولی نون پیتزا خمیر شده بود و اشتباه بزرگی بود و واقعا متعجب شدم	SAD	1
	باقلوا دو ردیف بسیار مونده و غیر قابل خوردن ما بقی تازه‌تر بودن که من مجبور شدم نصف باقلوا‌ها رو همون لحظه دور بریزم سیرینی پایه سیب هم مونده بود واقعا کار درستی نمیکنه قنادی گل گله که اینجور شیرینی تحویل مشتری میده من بابت پول که دادم راضی نیستم	SAD	1
	عالی، گرم و خوشمزه دستم رسید فقط پیک بالا نیاوردن و تو آسانسور گذاشتن سفارش رو!!!	HAPPY	0
	بعد از ۳ بار تاخیر فرستده شد	SAD	1
	بد مزه و بسیار گران	SAD	1
	هر دوی پیتزا‌ها خیلی بد مزه بودن یکیشون ک خمیرش هم سوخته بود سس‌ها خیلی بد مزه بود و سیب زمینی مشخص بود که برای قبلا هستش و تازه نیس	SAD	1
	مواد داخل نان خمیر شده بود	HAPPY	0
	من قیمه بادمجون خواسته بودم، قیمه اومده	HAPPY	0
	مثل همیشه عالی. با پیک زود فود سریع و خوب	HAPPY	0
	قسمتی از سفارش جا مانده بود. تماس گرفتم قرار شد بیارن.	SAD	1
	گوشت خیلی خشک بود و اصلن تازه به نظر نمی‌رسید. حجم غذا نسبت به قیمت هم خیلی کم بود.	SAD	1
	مثل همیشه عالی بود دقیقا همونجوری که میخواستم …واقعا ممنونم ازتون	HAPPY	0
	سوخاری خیلی خوب بود	HAPPY	0
	با اینکه دیر رسید و سرد بود ولی هیچی از ارزشهای پیتزا کم نکرد فوق العاده بود خمیرش عالی بود همه چیش به اندازه	HAPPY	0
	با سلام سیب زمینی‌ها بد نیود، فقط بی مزه بود. ولی بهتر بود بگیم سوخاری اغشته به مرغ، تا مرغ اغشته به پودر سوخاری! حجم مرغ بسیار کم بود و بیشتر پودر سوخاری بود که طعم بدی بهش داده بود و به نسبت این هزینه گزافی که پرداخت کردم بسیار ناراضی هستم، ۳۸۰۰۰تومن بابت غذا و ۳۴۰۰تومن بابت مالیات هزینه کمی نیست که این حجم و کیفیت غذا رو تحویل میدید. بسیار ناراضی هستم و بعید میدونم دوباره از شیلا سفارش بدم.	SAD	1
	قرار بود یک ساعت بعد بیاد بعد از دوساعتم هنوز نیومده	SAD	1
	بدترین شیرینی بود که تا حالا خورده بودم. بسیار بیمزه و خام	SAD	1
	سلام بنده دوکیلو قلوه گاه کوسفندی خریدم همش چربی بود وفقط به اندازه خیلی کمی قابل استفاده است خیلی خیلی پشیمونم از خرید قلوه گاه با تشکر	SAD	1
	این رستوران خیلی خوب است ولی همیشه تاخیر دارد متاسفانه بیش از یک ساعت و ۴۵ دقیقه طول کشید باز هم عرض می‌کنم کیفیت غذاشون خیلی خوبه ولی وقتی سفارش می‌دید نمی‌دونید کی می‌رسه!!	SAD	1
	مرغ بوی بد میاد و بدطعم و خام و نپخته بود اولین سفارشم از این رستوران بود که آخرین سفارشم هم شد چطور این غذای بی کیفیت در اسنپ فود امتیاز دارد	SAD	1
	همه چیزو درست و تمیز تحویل دادن	HAPPY	0
	سفارش من چلو کوبیده بود و اصلا راضی نبودم، گوشت خام و بد مزه بود و به زور نصفش رو خوردم این رستوران هم از لیست من حذف شد	SAD	1
	بسیار ماهی کبابی خوشمزه و خوش طعم و ترد و تازه ایی بود. عالی بود. البته من کبابی سفارش دادم. که به سفارشم هم اهمیت دادند. حتما دوباره سفارش خواهم داد.	HAPPY	0
	از باروژ انتظار نداشتم محصولی به این بی کیفیتی داشته باشه، پیتزا باروژ اصلا خوب نبود، نون بود و پنیر و سوسیس	SAD	1
	خیلی خیلی عالی ممنووووون	HAPPY	0
	خوب بود فقط له شده بود	HAPPY	0
	اندازه سالاد خیلی کم و نسبت به قیمت زیاد بود.	SAD	1
	بستنی‌ها که پس از ارسال اشتباه در بار اول، در بار دوم بستنی متاسفانه کاملا اب شده بود و عملا غیر قابل استفاده بود و موجبات نارضایتی بنده از خدمات اسنپ فود می‌باشد	SAD	1
	نان سنگک همراه بیات بود. نان عین کباب از اجزا اصلی است	SAD	1
	سیب زمینی اگر ترد‌تر بود بهتر بود اما چون داغ بوده بسته بندی کردن حالت بیات به خودش گرفته بود. پیتزا عالی بود	HAPPY	0
	نوشابه‌ای که ارسال شده ببود گرم بود و بدون یخقابل خوردن نبود. انتظار میره اگر هم سرد ندارن حداقل اطلاعبدن از قبل	HAPPY	0
	به عنوان یه مشتری قدیمی میگم که مثل همیشه عالی	HAPPY	0
	کیفیت به شدت افت کرده بود	SAD	1
	سلام من از سوپرمارکت خرید داشتم و کوکی دلا تو با چیپس شکلات سفارش دادم که بجاش بدون هماهنگی سیب و دارچین فرستادن که ما اصلا دوست نداریم لطفا اگه ندارن بگن یا پولمان عودت شود یا برای جایگزین کردن با محصول دیگر هماهنگ شود و علاوه بر از بین رفتن اعتماد باعث عدم اطمینان به سفارش اینترنتی خواهد بود و آخر اینکه این محصول به درد ما نمیخوره، موفق باشید	SAD	1
	اصلا من تارت کوچک سفارش دادم اینا یه چیز دیگه آوردن!!!!!!!!!!	SAD	1
	همه چیز عالی و تازه، با بسته بندی عالی	HAPPY	0
	خیلی سرد و بی کیفیت	SAD	1
	قیمه به شدتتتتت چرب بود. به طوری که یه لایه ضخیم روغن روش بود و واقعا بد بود. گوشت‌ها کامل نپخته بودن. پلو هم خشک بود. اصلا راضی نبودم	SAD	1
	غذا خشک بود و کیفیتش نسبتا پایین. نوشابه هم حتی خنک نبود.	SAD	1
	بر خلاف دفعات قبل که نانها از کیفیت بسیار بالایی برخوردار بود، این سفارش به شدت بی کیفیت بود …اصلا هم تازه نبود	SAD	1
	سیب زمینی‌ها افتضاح بود و مشخص بود که مانده است. پیتزا بسیار معمولی و پر از ذرت و نخودفرنگی بود. سالاد کلم که اصلا ارسال نشد. در کل تجربه خیلی بدی بود و امکان نداره دیگه از این رستوران سفارش بدم.	SAD	1
	رفتار پیک فوق العاده بی ادبانه بود و دیگه هیچوقت حاضر نیستم از رستوران شما سفارش بدم	SAD	1
	شیرینی دانمارکی بیات بود: (	SAD	1
	من دوتا کیک از این شیرینی فروشی گرفتم شکلاتیش خوب نبود	SAD	1
	جدا از کیفیت خوب، در کمتر از ۱۰ دقیقه رسید دستم! این که با هر سفارش هم یه کارت میگیرن که جمع بشه جایزه داره اینا هم خیلی خوبه!	HAPPY	0
	سلام. ما پیتزای کاکادو و سیب زمینی مخصوص و معمولی و قارچ سوخاری سفارش داده بودیم. خیلی کیفیت عالی یود و غذا گرم و با کیفیت عتلی ارسال شده بود. ممنون از شما	HAPPY	0
	سریع و به موقع و منظم با تاریخ‌های به روز و تازه ممنون	HAPPY	0
	نون سرد، خیس، مرطوب، افتضاح، هات داگ سرد بی مزه، تاخیر در تحویل	SAD	1
	همیشه از ادرس هال بهترین‌ها رو گرفتم ولى منو ماه رمضان … … اصلا کیفیت و طعم خوبى نداشت	SAD	1
	با سلام و تشکر از مدیریت سیب. مثل همیشه عالی و خوشمزه و گرم بود. آرزوی توفیق و سلامت برای شما و پرسنل زحمتکش سیب دارم. یاعلی	HAPPY	0
	من گفتم نان در حالت داغ داخل کیسه نباشد تا خمیر نشودء. نگفتم که بدون کیسه و وضعیت بهداشتی نا مناسب توسط پیک ارسال گردد. روی دست و داخل باکس و …	SAD	1
	خیلی خوشمزه بود نیم ساعته هم رسید ممنون	HAPPY	0
	کوچک ولی خوش طعم	HAPPY	0
	پیتزا سرد و از هم پاشیده بدستم رسید و البته با تاخیر متاسفم واقعا	SAD	1
	کناره‌های نان کاملا سوخته بود و مواد داخل ساندویچ هم کم حجم بود	SAD	1
	خیلی غذا بد مزه بود	SAD	1
	غذا، سررررررد، برنج بدون ذره‌ای زعفران، کباب معمولی	HAPPY	0
	وقعا غذاتون عالیه ممنون	HAPPY	0
	غذا خیلی دیر رسید. با توجه به قیمت سفارش، کوپن نان سیر فعال شد ولی باروژ نان سیر ارسال نکرد. حجم کاهو در سالادها خیلی زیاد بود و حجم سایر مواد ذکر شده خیلی کم بود.	SAD	1
	نظری که درباره سوپر مارکتها نمیشه داد.. ولی کد تخفیف اسنپ و تخفیف‌های سوپر مارکتی در کنار هم عالیه و هر موقع خواستی برات سفارش میارن واقعن خوبه	HAPPY	0
	غذا خیلی سرد بود مجبور شدیم گرمش کنیم خیلی بده که غذارو‌سرد میفرستن	HAPPY	0
	در کل بد نبود اما تیکه‌های مرغ مشخص بود که تازه نبود و طعم خیلی خوبی نداشت.	SAD	1
	تن ماهی بوی وحشتناک میداد و اصلا نمیشد خورد با اینکه تاریخ داشت	SAD	1
	این سری خیییلی دیگه شیرین بود دلو کامل میزد	SAD	1
	غذاسردسردبه دستم رسید …	SAD	1
	کیک در وضعیتی به دستم رسید که انگار جعبه چهار بار پشت و رو شده بود. بزرگترین تکه ۵ ۵ سانتیمتر بود.: (	SAD	1
	کیفیت غذا و دورچین خوب بود، نان همراه آن تازه بود، نحوه ارسال و بسته بندی هم مناسب بود.	HAPPY	0
	کاملا زود رسید و پیک خیلی مووب بودن	HAPPY	0
	زرشک پلو سینه بود ماهی خوب بود جوجه خوب بود ولی خشک بود	HAPPY	0
	شیرینى گردویى بسیار سفت بود و کهنه به نظر میرسید. اصلا قابل قبول نبود. زولبیا و بامیه معمولى بود.	SAD	1
	مرسی که اومدین روی اسنپ	HAPPY	0
	خیلی حجمش زیاد بود. دو نفر رو سیر کرد.	HAPPY	0
	محتویات شدیدا بهم ریخته بود و کباب خوب نپخته بود	SAD	1
	اصلا راضی نبودم شبیه باروژ سابق نبود هم سیب زمینی هم پیتزا اصلا خوب نبود، سیب زمینی مزه روغن مونده میداد پیتزا هم اصن خوشمزه نبود	SAD	1
	همه چی تازه و خوب بود ممنون	HAPPY	0
	سر وقت و با کیفیت	HAPPY	0
	کسی که سیب زمینی مخصوص سفارش میده قطعا انتظار سیب زمینی با پنیر داره یعنی بخاطر پنیرشه که مخصوص سفارش میدن متاسفانه سیب زمینی مخصوص این رستوران سیب زمینی با قارچ بود صرفا یه چند تا رشته پنیر هم روش بود. اسم کینگ هم برازنده‌ی یه دبل برگر عادی هر رستوران نبود	SAD	1
	با توجه به قیمت کاملا بر خلاف انتظار بود.	SAD	1
	بازم متاسفانه غذا بعد ی ساعت ب دستم رسید	SAD	1
	متاسفانه علیرغم اعلام ارسال کارد وچنگال نه کارد در بسته بندی بود نه چنگال	SAD	1
	امروز پیتزا خیلی بد بود. مثل این بود که کهنه باشه و مجدد گرم کرده باشن و بفرستن. اصلا مثل همیشه نبود. و قابل خوردن نبود	SAD	1
	اقا من شیرین عسل سفارش دادم اونا یک چیز دیگ فرستادن ک ارزون ترم هست خب پولشو ک حداقل پس بدین	SAD	1
	سرد بود. قیمت بالا ولی کیفیت فوق العاده پایین بود	SAD	1
	قیمت بالا سسشم خیلی بد مزه هست	HAPPY	0
	به موقع رسید دستمون و پیک لطف کردن و تا دم در خونه هم وسایل رو آوردن بالا.	HAPPY	0
	با توجه به میافت کم غذا کاملا سرد بود	SAD	1
	خیلی خیلیییییییی دیر آوردن	SAD	1
	پیتزا چانو سیر بسیار زیادی داشت و طعم سیر غالب بود.	SAD	1
	نان سرد سوخته بود	SAD	1
	با سلام، تشکر فراوان از مدیریت رستوران نایب، طعم غذا عالی، مقدار غذا هم زیاد بود. رسوندن به موقع و زودتراز موعد غذا و گرم بودن غذا.، بسته بندی بسیار عالی. همه عالی بود،	HAPPY	0
	مثل همیشه با کیفیت، مزه‌دار و داغ بود ممنون	HAPPY	0
	یکی از بی مزه‌ترین و بدترین پیتزاهایی که تا حالا خوردم. هیچ طعمی نداشت. حیف پول	SAD	1
	پک قاسق چنگال وجود نداشت با اینکه خواسته بودم برای کباب هم نان نگذاشته بودند	SAD	1
	عالی بود واقعا فقط میزان کشک استفاده شده کم بود … بوی و طعم نان عالی بود	HAPPY	0
	دوغ خانواده قابل خوردن نبود. کباب کوبیده کیفیت نداشت. دفعه بعد بعید میدونم از اینجا سفارش بدم.	SAD	1
	واقعا کیفیت غذاش عالیه	HAPPY	0
	ممنون از لاریسا،، البته پای سیب تمام شده بود و دانمارکی جایگزین شد با هماهنگی که تازه‌ی تازه بود و به موقع ارسال شد،،	HAPPY	0
	قبلترها کیفیت غذای پرپروک خیلی بهتر بود. الان نسبت به قیمتش نمیارزه واقعا و کیفیفتش معمولی شده متاسفانه	SAD	1
	نمیدونم چی شده بود ولی تمام خامه‌ها و توت فرنگیهای کیک ریخته بود پایین واقعا افتضاحه اینجور تحویل دادن	SAD	1
	کیفیتش قبلا خیلییییی بهتر بود	SAD	1
	خیلی سریع به موقع رسید. همه محصولات دقیق و تاریخ دار بود. ممنون از سوپرمارکت اکباتان	HAPPY	0
	بر خلاف همیشه غذا سرد و نوشابه کاملا گرم بود. کیفیت و مزه سیب زمینی سرخ شده هم پایین آمده بود.	SAD	1
	دوست عزیز من کیک کشمشی که سفارش دادم اون مدلی نبود ک انتخاب کردم.. یکم دقت کنید	HAPPY	0
	چه کیک آبرو داری بود خیلی خشمزه بود. چقدر سالم امد و چه پیک خوب و مودبی امد. از همه زحمات اسنپ فود و قصر سپاس	HAPPY	0
	سیب زمینی با پنیر سفارش داده بودم و سیب زمینی ساده ب من تحویل دادند! حداقل کار ممکن اینه که تفاوت قیمتش رو ب حسابم برگردونید	SAD	1
	کیفیت پیتزا به نسبت قیمت اصلا مناسب نبود. از زحمات همه مخصوصا اسنپ تشکر	SAD	1
 ساعت ۴۵ دقیقه زمان برای تحویل!! در فاصله‌ی یک کوچه …	SAD	1
	از نطر مزه خوب بودولی سیب زمینی‌های سرخ شدش مونده بود خیارشورش اصلا خوب نبود وخوراک مرغش نسبت بقیمتش کم بود	HAPPY	0
	غذا که ساندویچی هست همراه غذا نه نمک بوده نه فلفل پرس سیب زمینی یه چنگال پلاستیکی ندلشته که بشه باهاش سیب زمینی که با قارچ و پنیر هست رو خورد	SAD	1
	کبابش نپخته و قرمز بود	SAD	1
	اولا که ساندویچها سرد بود که با توجه به ماه رمضان قابل توجیه ولی کاش عنوان میشد در منو چیزی که به شدت منو آزار داد پر بودن ساندویچ از پیاز پخته با تیکه‌های بزرگ بود البته با توجه به اینکه این نوع پیاز حالمو بهم می‌زنه اصلا به غذا لب نزدم البته سلایق مختلفه و می‌دونم خیلی‌ها دوست دارن در هر صورت گرسنه ماندم.	SAD	1
	اصلا خوشمزه نبود طعم زردچوبه کاملا غالب بود!	SAD	1
	غذا خیلی دیر به دستمون رسید.	SAD	1
	به گفته‌ی مستر هانتر عالی بود مرسی از ارسال سریع و کیفیت خوب غذا	HAPPY	0
	عالی بود فقط ای کاش سیب زمینی‌ها سرد نشده بودند. با تشکر فراوان	HAPPY	0
	سوالی که از دوستان مربوطه پیگیری انتقادات دارم اینه که، چرا مواد اولیه یه روز با کیفیته یه روز بی کیفیت؟ منظورم مرغ هستش!	SAD	1
	سفارش با ۳۰ دقیق تاخیر تحویل داده شد، کیک‌ها هم خورد شده بودند	SAD	1
	افتضاح بود چرا واقعا شیرینی تا این حد مونده می‌فروشیم واقعا آبروم رفت بعد نوشته بودین شیرینی ریز ولی نه اندازه نخود، من پیشنهاد میکنم کلا نخرین خیلی عصبانی شدم از این سفارش افتضاح و بی کیفیت، مریض نشیم صلوات	SAD	1
	از فودکورت فردوسی مشتریتون بودم تا اقدسیه، دمتون گرم، بیست بود.	HAPPY	0
	غذا کمی سرد بود، کباب خوب بود، نرم بود و خوب پخته بود، خوب طعم دار شده بود، فلفل کبابیش عالی بود، خیلی وقت بود فلفل کبابی به این تندی نخورده بودم، درکل نسبت به قیمت خوب.	HAPPY	0
	اصلا راضی نبودم چهارتا از تخم مرغ‌ها شکسته بود	SAD	1
	عالی بودوبه موقع آوردن خیلی ممنون	HAPPY	0
	افتضاح فقط همینو میتونم بگم	SAD	1
	اسنپ فود مثل همیشه به موقع غذا رو آورد. سپاس فراوان	SAD	1
	تنها اشکالش این بود که با اینکه خیلی نزدیک بود ولی دیر رسید	HAPPY	0
	اصلااااااا طعم جالبی نداشت بسیاااااار شیرین بود	SAD	1
	عالی حجم غذا خوب بود کوبیده کاملا پخته بود و جوجه هم خیلی گرم و لذیذ بود. ممنونم	HAPPY	0
	تشکرویژه از اسنپ فود که کار مارو راحت کرد. امیدوارم که دامنه فعالیت هاش گسترش پیدا کنه تا نیازی به بیرون رفتن نداشته باشیم	HAPPY	0
	بسته بندی و کیفیت غذا خوب بود.	HAPPY	0
	همه چیز خوب بود فقط کیفیت تخمه آفتابگردانتون خیلی پایینه	HAPPY	0
	مقدار سسش زیاد بود اگر امکان داشته باشه گزینه‌ای باشه که بگیم کم سس بزنن یا اصلا نزنن	HAPPY	0
	حجم غذا نسبت به حجم غذا داخل رستوران خیلی کم‌تر بود	HAPPY	0
	عالی بود. احسنت. ادامه دهید …	HAPPY	0
	غذا واقعا بد بود. به خاطر دیر رسیدن کاملا داخل جعبه خمیر شده بود و قابل خوردن نبود. البته با رستوران تماس گرفتم قرار شد جبران کنن. مشکل رو از ازدحام مشتری‌ها اعلام کردن که امشب سرشون شلوغ بوده. هرچند که بهونه نمیشه شلوغی من خیلی رستوران‌ها رو دیدم در عین حال شلوغی به کیفیت و رضایت مشتری خیلی توجه دارن	SAD	1
	غذا با تاخیر بسیار زیاد به دستم رسید با اینکه از رستوران تا محل تحویل ۵ دقیقه فاصله است اما ساندویچ داغ و خوشمزه بود. اولین بار بود که از اسنپ فود سفارش میدادم و فکر کنم بار آخر هم باشه چون تاخیرش خیلی زیاده اونم توی این مسافت کم!!!!	HAPPY	0
	با سلام و احترام. کیفیت، مطلوب بود؛ ولی میزان شیرینی بکاررفته - که نمی‌دانم از پودر قند استفاده می‌کنند یا شیرین‌سازهای طبیعی - بیش از حد بود، بنحوی که دل را میزد.	HAPPY	0
	غذا خوراک بود ولی نان نداشت	SAD	1
	بسیار کهنه و بیات بود	SAD	1
	خیلی عالی فقط چیکن استریپس‌ها یکم خشک بودن	HAPPY	0
	همبرگرش واقعا افتضاح بود. خام. سرد. یه پر کاهو دو تیکه گوجه. واقعا ارزش نداشت	SAD	1
	نانها برش خورده و مرتب بود ضمن اینکه نانها سرد نشده بود	HAPPY	0
	داغ و تازه و خوش عطر به دستم رسید. ازتون خواسته بودم که نان‌ها رو برش نزنین، ممنونم که توجه کردین	HAPPY	0
	باروژ از فست‌فودهای محبوب من هست، از سرویس‌دهیشون خیلی راضی بودم. موفق باشید.	HAPPY	0
	واقعا خیییلییی روغنش زییاد. بود. خیلی چرب بود به قدری که تمام بسته بندی هم چرب شده بود … و یکم هم مرغ بو میداد و. تند هم نبود	HAPPY	0
	پیتزای طعم داری نبود …	SAD	1
	کوبیده‌ها اصلا خوب نبودن و کیفیت خیلی پایینی داشتن	SAD	1
	آماده سازی سیمیت بسیار دیر صورت گرفت	SAD	1
	تقریبا ۱٫۳۰ ساعت طول کشید تا غذا تحویل بشه پیک گفت سرمون شلوغه. خب وقتی سرتون شلوغه پنلتون رو غیر فعال کنید شاممون موقع خواب رسید	SAD	1
	کیفیت غذا بینهایت پایین بود	SAD	1
	سلام کیفیت وطعم و بسته بندی خوب و غذا گرم بود خیلی هم زود رسید ممنون	HAPPY	0
	غذای ما خوب بود ولی دیر آوردند بعد پاستا رو هم یادشون رفت بیاورند و دوباره کلی طول کشید بیاورند. در کل غذا خوب ولی مدیریت بد.	HAPPY	0
	خیلی این سالاد رو دوست دارم خوشمزه و تازس	HAPPY	0
	ممنون از توجه به توضیحات	HAPPY	0
	سفارشم کافی میتد۴۰۰ گرمی بود، که ۱۷۰ گرمی برام اوردن، اگر چه اختلافس به صورت نقد پرداخت کردن ترجیح میدادم بهم اطلاع میدادن، ممنون	SAD	1
	میوه‌های ارسالی اصلا خوب نبود. سیب زمینی‌ها سبز سبز بودن و فقط یک دونه کوچکش قابل استفاده بود. پیازها خیلی بزرگ و کهنه بودند. کدوها پوسیدگی داشتند.	SAD	1
	تقریبا ۱ ساعت منتظر غذا بودم تا برسه! ولی از نظر کیفیت بدنبود با اینکه بازو بود فکرکنم مرغ سوخاریش هم باید خوب باشه البته ساندویچ خیلی معمولی بود قارچ و پنیر هم بهش نشون داده بودن	HAPPY	0
	جوجه کباب ران اصلا جالب نبود.	SAD	1
	عااالی بود. عاشق سالادتون شدم.	HAPPY	0
	مثل همیشه عالی، به جای چیز کیک تنوری شکلاتی دادین که اونم عالی بود مرسی از شماااا	HAPPY	0
	ما چلوکباب لقمه با برنج ایرانی که قیمتش بالاتره سفارش دادیم، اما ۹۰ درصد برنج هندی و ۱۰ درصد ایرانی بود. یکب از شروط موفقیت در جذب مشتری، صداقت هست. ممنون میشیم رعایت بشه. حداقل بدونیم هزینه‌ای که پرداخت میکنیم برای چه کیفیتی هست. ضمنا قسمتهایی از کباب سوخته بود …..	SAD	1
	متاسفانه ۱ ساعت تاخیر ۴ تا کنسرو و پفک انقد تاخیر چه توجیهی داره	SAD	1
	اینکه تماس گرفتند و اطلاع دادند که کیک شکلاتی شون مال امروز نیست و اگه میخوام یه کیک تازه که مال امروز بود ارسال کنند بسیار رفتار حرفه‌ای و خوبی بود، نشان دهنده احترام به مشتری، بسیار راضی هستم	HAPPY	0
	شیرینی‌ها بدلیل جابجایی نامناسب له و خرد شده بودند و در وضعیت ظاهری نامناسبی تحویل اینجانب گردید. که امکان گذاشتنشان جلوی مهمان نبود! واقعا فقط به فکر پول گرفتن از مشتری نباشید	SAD	1
	عالی و به موقع فقط قاشق و چاقو نیاورده بودن	HAPPY	0
	پاستا و ساندویچ عالی بودن و غذا هم گرم و سریع به دستم رسید اما از سوپ راضی نبودم. خیلی بی مزه بود	HAPPY	0
	کیفیت نان عالی بود مرسی ولی توی این وضعیت بد شیوع بیماری اگر بسته بندیش بهداشتی‌تر باشه بهتره، مثلا تو دوتا نایلون بذارین ممنون	HAPPY	0
	نسبت به دفعات قبلی سالاد کم گذاشته شده بود	HAPPY	0
	سلام، ارسال به موقع، غذای گرم و خوش پخت و خوش طعم ولی متاسفانه پیک بدون دستکش و ماسک باوجود اعلام اسنپ مبنی بر رعایت دقیق‌تر بهداشت در شرایط همه گیر شدن کرونا. در کل بجز شیوه ارسال، مابقی موارد خوب بود. موفق باشید	HAPPY	0
	سلام غذا کاملا یخ شده بود و جوجه‌ها کاملا نپخته بود در حدی که باعث دل درد و حال بد شد.	SAD	1
	اولا غذادیر امد بعداز۱ساعت ونیم که امده تازه غذارو اشتباه اورده، زنگ زدم بعد از یه ربع که پیگیری کردن، میگن براتون میفرستیم، بدون اینکه معذرت خواهی کنن، انگار مجانی دارن غذامیدن، حالا مجدد باید۱ساعت صبر کنم، تا یه غذایه سرد برام بیارن	SAD	1
	غذا عالی بود. همه چی فوق العاده. بویژه تشکر میکنم از مدیریت رستوران بابت پیگیری نظرات مشترییان و رعایت احترام به حقوق مشتری.	HAPPY	0
	کیفیت و حجم غذا خوب بود و بسیار گرم بدست ما رسید	HAPPY	0
	سریع و داغ رسید. متشکرم	HAPPY	0
	در برنج لرد نمک بود که زیر دندون میامد و سبزی هااصلا خوب نبودند.	SAD	1
	غذا خوشمزه بود ولی بعضی از تکه‌ها خوب سرخ نشده بودن و خمیرش کلفت و وارفته بود	HAPPY	0
	متاسفانه انگار فقط یه تیکه پپرونی رو چند تا تیکه کوچیک کرده بودن و انداخته بودن گوشه‌های پیتزا. فقط نون بود و پنیر.	HAPPY	0
	همه چیز عالی و سرویس دهی سریع. ممنونم از زحمات شما	HAPPY	0
	واقعا تاسف داره با اون میزان پول پیکی که میگیرن نون یخ کاملا خشکککک تحویل بدن جوری که نون قابل مصرف نیست فقط جای سوال داره با فاصله‌ی کم خو این هوای گرم نون چجوری انقدر سرد بود	SAD	1
	غذا بسیار سرد بود خیلی بد..	SAD	1
	هزینه سیب زمینی پرداخت شده بود ولی تحویل نگردید	SAD	1
	استیک گوشت تقریبا هیچ گوشتی نداشت، هرچند مزه پنیر و قارچ خیلی خوشمزه بود	SAD	1
	هر چیزی باید تناسب داشته باشه وقتی سینه مرغ به این بزرگی رو داخل یه نون میذارین درسته حجم غذا خیلی زیاد میشه اما مزه غذا خراب میشه هر چیزی به اندازه‌اش خوبه نه کم نه بیش از حد زیاد	SAD	1
	خیلی دیر اومد خیلی	HAPPY	0
	همه‌چی عآالیییییی بود فقد یکی از گوجه‌ها وسطش خام بود ولی طعم و عطر مرغ خیلی خوشمزه و خوب بود	HAPPY	0
	زبان نفرستاده بودن وقتی زبان ندارن و سفارش بک دست کامل کله پاچه هست بهتره قبلش هماهنگ کنن	HAPPY	0
	مثل همیشه کیفیت بالا طعم عالی	HAPPY	0
	بهترین کیفیت و بسته بندی. عالیه ممنون ازتون	HAPPY	0
	به جای دو عدد سالاد کرنبری با مرغ یکی از سالادها کرنبری ساده و بدون مرغ بود	SAD	1
	فقط پیک یه کم دیر سید ولی اخلاق خوبی داشتند شیرینی نون خامه‌ای عالی بود	HAPPY	0
	با سلام غذا خوشمزه بود ولی تاخیر داشت تحویل غذا و سرد شده بود غذا. عکس غذا هم از خود غذا قشنگتره	HAPPY	0
	معجون ما خوشمزه، سریع و پر مخلفات بود	HAPPY	0
	نان کاملا سرد و خمیر بود و مشخص بود که از قبل انبار شده بوده	SAD	1
	جوجه کباب نرم و خوش طعم بود ران بود گردو و رب انار داشت و سبزی معطر روش یکم گردو پاشیده بودن برنج خیلی خوب پخته شده بود نرم و داغ بود با نارنج و پیاز جعفری و فلفل فرستادن من لذت بردم ممنون	HAPPY	0
	تقریبا داغ تحویل شد ممنون	HAPPY	0
	در حمل رولتها جابجا شده بودتد و تعداد زیادی از انها از وسط نصف شده بودند	SAD	1
	قیمت بالا ولی کیفیت خوب بود.	HAPPY	0
	ممنونم هم بابت تاریخ و هم ارسال سریع	HAPPY	0
	مثل همیشه عالی بود غذا خوشمزه برنج عالی و رفتار عالی پیک	HAPPY	0
	من مشتری ثابت شما هستم و به خاطر حفظ کیفیت خوبتون تشکر میکنم	HAPPY	0
	بستنی‌ها کاملا آب شده بود کلا قابل خوردن نبود.	SAD	1
	زیاد روغنی نباشه بهتره	HAPPY	0
	کیفیت به شدت افت کرده بود.	SAD	1
	کیفیت عدسی بد نیست گویا برای غلیظ کردن از آرد استفاده میکنند اما بابت ارسال سریع و داغ بسیار متشکرم	HAPPY	0
	محصولات مغایرت داشت. نداشتند واسه خودشون خیلی بی سلیقه جایگزین کرده بودن	SAD	1
	پیتزای دونفره تبدیل به پیتزای یک نفره شده و غذا سرد بود	SAD	1
